T1P1T09_hyoid_data.tx,T1P1T09_hyoid_data.ty,T1P1T09_hyoid_data.tz,T1P1T09_hyoid_data.rx,T1P1T09_hyoid_data.ry,T1P1T09_hyoid_data.rz
2.619705076,-0.09689105386,-0.2776609908,17.07515193,-32.82015618,4.205047286
2.620727487,-0.09550978167,-0.2786945505,16.79540208,-32.85697112,4.15553537
2.621553738,-0.09421958839,-0.2796579241,16.51113758,-32.89321945,4.102064531
2.622165997,-0.09303143736,-0.2805427543,16.22284572,-32.92874943,4.044482503
2.622546429,-0.09195629194,-0.2813406842,15.9310138,-32.96340932,3.982637019
2.622677202,-0.09100511547,-0.2820433566,15.63612912,-32.99704738,3.916375813
2.622572818,-0.09012814887,-0.2826872344,15.31942498,-33.0312585,3.840777962
2.622267625,-0.08926888672,-0.2833141258,14.96411824,-33.06760596,3.751606101
2.621773567,-0.08842817284,-0.2839236909,14.57367159,-33.1058906,3.649733299
2.621102586,-0.08760685103,-0.2845155902,14.15154771,-33.14591325,3.536032623
2.620266625,-0.08680576513,-0.2850894839,13.70120929,-33.18747473,3.411377142
2.619277628,-0.08602575896,-0.2856450324,13.226119,-33.2303759,3.276639926
2.618147536,-0.08526767633,-0.286181896,12.72973953,-33.27441757,3.132694042
2.616888292,-0.08453236106,-0.286699735,12.21553356,-33.31940059,2.980412561
2.615511839,-0.08382065697,-0.2871982098,11.68696376,-33.36512578,2.820668549
2.614030119,-0.08313340788,-0.2876769807,11.14749284,-33.41139398,2.654335077
2.612455076,-0.08247145762,-0.288135708,10.60058345,-33.45800603,2.482285212
2.610798652,-0.08183564999,-0.2885740521,10.04969829,-33.50476275,2.305392024
2.609072789,-0.08122682883,-0.2889916732,9.498300043,-33.55146498,2.124528581
2.607289431,-0.08064583794,-0.2893882318,8.949851383,-33.59791355,1.940567951
2.60546052,-0.08009352115,-0.2897633881,8.407814996,-33.64390931,1.754383205
2.603597999,-0.07957072228,-0.2901168024,7.875653563,-33.68925307,1.566847409
2.60171381,-0.07907828515,-0.2904481352,7.356829765,-33.73374567,1.378833634
2.599819896,-0.07861705358,-0.2907570467,6.854806286,-33.77718795,1.191214947
2.597928201,-0.07818787138,-0.2910431972,6.373045806,-33.81938074,1.004864417
2.596050665,-0.07779158238,-0.2913062472,5.915011008,-33.86012488,0.8206551137
2.594199233,-0.07742903039,-0.2915458568,5.484164574,-33.89922119,0.639460105
2.592385847,-0.07710105924,-0.2917616865,5.083969185,-33.93647051,0.4621524598
2.59062245,-0.07680851275,-0.2919533966,4.717887523,-33.97167368,0.2896052467
2.588920983,-0.07655223472,-0.2921206474,4.389382271,-34.00463152,0.1226915345
2.587293391,-0.07633306899,-0.2922630992,4.101916109,-34.03514487,-0.03771560814
2.585751616,-0.07615185938,-0.2923804123,3.858951721,-34.06301457,-0.1907431125
2.584307599,-0.0760094497,-0.2924722472,3.663951787,-34.08804144,-0.3355179099
2.582973285,-0.07590668376,-0.292538264,3.52037899,-34.11002633,-0.4711669316
2.581760616,-0.0758444054,-0.2925781232,3.431696012,-34.12877006,-0.5968171089
2.580681534,-0.07582345844,-0.2925914851,3.401365535,-34.14407347,-0.7115953731
2.57971655,-0.07636345121,-0.2925707461,3.438923974,-34.15714477,-0.8163006485
2.578834035,-0.07793433929,-0.2925081728,3.548184887,-34.16934499,-0.9127054724
2.578027727,-0.08046248729,-0.2924032308,3.72402667,-34.18070415,-1.001397196
2.577291363,-0.08387425984,-0.2922553857,3.961327716,-34.19125231,-1.082963169
2.576618679,-0.08809602155,-0.2920641029,4.254966421,-34.20101949,-1.157990743
2.576003414,-0.09305413704,-0.2918288482,4.599821179,-34.21003574,-1.227067268
2.575439304,-0.09867497095,-0.291549087,4.990770385,-34.21833108,-1.290780095
2.574920086,-0.1048848879,-0.291224285,5.422692433,-34.22593557,-1.349716576
2.574439497,-0.1116102525,-0.2908539077,5.890465719,-34.23287923,-1.40446406
2.573991274,-0.1187774293,-0.2904374207,6.388968636,-34.2391921,-1.455609899
2.573569154,-0.1263127831,-0.2899742895,6.91307958,-34.24490422,-1.503741443
2.573166875,-0.1341426783,-0.2894639798,7.457676945,-34.25004564,-1.549446043
2.572778173,-0.1421934797,-0.2889059571,8.017639127,-34.25464637,-1.59331105
2.572396785,-0.1503915519,-0.2882996869,8.587844519,-34.25873648,-1.635923814
2.572016449,-0.1586632594,-0.2876446349,9.163171516,-34.26234598,-1.677871687
2.571630902,-0.166934967,-0.2869402666,9.738498513,-34.26550492,-1.719742018
2.571233879,-0.1751330391,-0.2861860476,10.30870391,-34.26824333,-1.762122159
2.57081912,-0.1831838405,-0.2853814434,10.86866609,-34.27059126,-1.805599461
2.57038036,-0.1910137358,-0.2845259197,11.41326345,-34.27257874,-1.850761274
2.569911337,-0.1985490895,-0.283618942,11.9373744,-34.27423581,-1.898194949
2.569405787,-0.2057162664,-0.2826599758,12.43587731,-34.2755925,-1.948487837
2.568857448,-0.212441631,-0.2816484868,12.9036506,-34.27667885,-2.002227288
2.568260057,-0.2186515479,-0.2805839405,13.33557265,-34.27752491,-2.060000653
2.567607351,-0.2242723818,-0.2794658025,13.72652185,-34.2781607,-2.122395284
2.566893067,-0.2292304973,-0.2782935384,14.07137661,-34.27861627,-2.18999853
2.566110942,-0.233452259,-0.2770666137,14.36501532,-34.27892165,-2.263397743
2.565254713,-0.2368640316,-0.275784494,14.60231636,-34.27910688,-2.343180273
2.564318117,-0.2393921796,-0.2744466448,14.77815814,-34.279202,-2.429933471
2.563294891,-0.2409630676,-0.2730525319,14.88741906,-34.27923704,-2.524244687
2.562178773,-0.2415030604,-0.2716016206,14.9249775,-34.27924205,-2.626701274
2.560923021,-0.2411767009,-0.26999821,14.8672172,-34.27081663,-2.741058759
2.559495116,-0.2402272914,-0.2681604624,14.69918726,-34.24630631,-2.869825543
2.557910128,-0.2386993355,-0.2661086389,14.42876408,-34.20686002,-3.011718283
2.556183126,-0.2366373368,-0.2638630004,14.06382405,-34.15362668,-3.165453636
2.554329181,-0.2340857988,-0.2614438078,13.61224358,-34.08775521,-3.32974826
2.552363361,-0.2310892251,-0.258871322,13.08189908,-34.01039453,-3.50331881
2.550300737,-0.2276921192,-0.2561658041,12.48066694,-33.92269355,-3.684881946
2.548156377,-0.2239389849,-0.2533475149,11.81642358,-33.82580121,-3.873154322
2.545945352,-0.2198743255,-0.2504367154,11.09704539,-33.72086642,-4.066852598
2.543682732,-0.2155426447,-0.2474536665,10.33040878,-33.60903811,-4.264693429
2.541383585,-0.210988446,-0.2444186292,9.524390157,-33.49146519,-4.465393472
2.539062981,-0.2062562331,-0.2413518644,8.686865917,-33.36929658,-4.667669386
2.53673599,-0.2013905095,-0.2382736331,7.825712467,-33.24368121,-4.870237826
2.534417682,-0.1964357787,-0.2352041962,6.948806209,-33.115768,-5.071815451
2.532123126,-0.1914365444,-0.2321638146,6.064023548,-32.98670587,-5.271118916
2.529867392,-0.18643731,-0.2291727493,5.179240887,-32.85764374,-5.46686488
2.527665549,-0.1814825793,-0.2262512612,4.30233463,-32.72973053,-5.657769999
2.525532667,-0.1766168556,-0.2234196113,3.441181179,-32.60411516,-5.84255093
2.523483815,-0.1718846427,-0.2206980605,2.603656939,-32.48194656,-6.019924331
2.521534064,-0.1673304441,-0.2181068698,1.797638313,-32.36437364,-6.188606858
2.519698483,-0.1629987633,-0.2156663,1.031001705,-32.25254532,-6.347315169
2.517992141,-0.1589341039,-0.2133966122,0.3116235177,-32.14761054,-6.494765921
2.516430108,-0.1551809695,-0.2113180673,-0.352619845,-32.05071819,-6.62967577
2.515027453,-0.1517838637,-0.2094509262,-0.9538519796,-31.96301722,-6.750761374
2.513799247,-0.14878729,-0.2078154499,-1.484196483,-31.88565654,-6.856739391
2.512760558,-0.146235752,-0.2064318992,-1.935776951,-31.81978506,-6.946326476
2.511926457,-0.1441737532,-0.2053205353,-2.30071698,-31.76655172,-7.018239287
2.511312013,-0.1426457973,-0.2045016189,-2.571140167,-31.72710543,-7.071194482
2.510932296,-0.1416963879,-0.203995411,-2.739170109,-31.70259512,-7.103908717
2.510802374,-0.1413700283,-0.2038221726,-2.796930401,-31.6941697,-7.115098649
2.511117865,-0.1417441008,-0.2039655845,-2.754609769,-31.69538453,-7.091746473
2.512035656,-0.1428375699,-0.2043827825,-2.631495202,-31.69891858,-7.02342822
2.513512725,-0.1446073132,-0.2050542106,-2.433357696,-31.7046062,-6.912751299
2.515506052,-0.1470102084,-0.2059603126,-2.165968247,-31.71228173,-6.762323121
2.517972614,-0.1500031331,-0.2070815323,-1.835097849,-31.7217795,-6.574751096
2.520869391,-0.1535429649,-0.2083983136,-1.446517499,-31.73293387,-6.352642634
2.524153361,-0.1575865814,-0.2098911003,-1.00599819,-31.74557916,-6.098605145
2.527781502,-0.1620908602,-0.2115403363,-0.5193109188,-31.75954972,-5.815246041
2.531710794,-0.1670126789,-0.2133264654,0.007773319458,-31.77467989,-5.50517273
2.535898214,-0.1723089152,-0.2152299314,0.5694835296,-31.79080402,-5.170992623
2.540300741,-0.1779364466,-0.2172311782,1.160048716,-31.80775644,-4.815313132
2.544875354,-0.1838521509,-0.2193106497,1.773697884,-31.8253715,-4.440741664
2.549579031,-0.1900129055,-0.2214487896,2.404660038,-31.84348354,-4.049885632
2.554368752,-0.1963755881,-0.2236260419,3.047164182,-31.86192689,-3.645352445
2.559201493,-0.2028970763,-0.2258228503,3.695439322,-31.8805359,-3.229749514
2.564034235,-0.2095342478,-0.2280196587,4.343714462,-31.89914491,-2.805684248
2.568823955,-0.2162439801,-0.2301969109,4.986218607,-31.91758826,-2.375764059
2.573527632,-0.2229831509,-0.2323350509,5.61718076,-31.93570029,-1.942596355
2.578102245,-0.2297086377,-0.2344145223,6.230829928,-31.95331535,-1.508788549
2.582504773,-0.2363773182,-0.2364157692,6.821395115,-31.97026777,-1.076948049
2.586692193,-0.2429460701,-0.2383192352,7.383105325,-31.9863919,-0.6496822656
2.590621484,-0.2493717708,-0.2401053643,7.910189563,-32.00152207,-0.2295986099
2.594249626,-0.2556112981,-0.2417546003,8.396876834,-32.01549264,0.1806955082
2.597533595,-0.2616215295,-0.243247387,8.837396143,-32.02813793,0.5785926786
2.600430372,-0.2673593426,-0.2445641683,9.225976494,-32.03929229,0.9614854909
2.602896935,-0.2727816152,-0.245685388,9.556846892,-32.04879006,1.326766535
2.604890262,-0.2778452247,-0.24659149,9.824236341,-32.05646559,1.6718284
2.606367331,-0.2825070488,-0.2472629181,10.02237385,-32.06215321,1.994063677
2.607285122,-0.2867239651,-0.2476801161,10.14548841,-32.06568727,2.290864955
2.607600612,-0.2904528512,-0.2478235279,10.18780905,-32.0669021,2.559624823
2.607588053,-0.2938415465,-0.2476303991,10.18125458,-32.06150414,2.809702981
2.607551515,-0.2970710299,-0.2470647726,10.1620047,-32.04573048,3.052404922
2.607492713,-0.3001478884,-0.2461472889,10.13067969,-32.02021144,3.288041922
2.607413359,-0.303078709,-0.2448985883,10.08789983,-31.98557732,3.516925259
2.607315165,-0.3058700788,-0.243339311,10.0342854,-31.94245845,3.739366212
2.607199844,-0.3085285848,-0.2414900973,9.970456693,-31.89148513,3.955676059
2.60706911,-0.311060814,-0.2393715876,9.897033983,-31.83328769,4.166166077
2.606924673,-0.3134733534,-0.2370044222,9.814637553,-31.76849645,4.371147544
2.606768248,-0.31577279,-0.2344092413,9.723887687,-31.6977417,4.570931738
2.606601547,-0.317965711,-0.2316066853,9.625404666,-31.62165378,4.765829937
2.606426282,-0.3200587032,-0.2286173944,9.519808773,-31.54086299,4.956153419
2.606244167,-0.3220583538,-0.225462009,9.40772029,-31.45599965,5.142213462
2.606056914,-0.3239712497,-0.2221611694,9.2897595,-31.36769408,5.324321344
2.605866235,-0.3258039779,-0.2187355158,9.166546684,-31.2765766,5.502788343
2.605673844,-0.3275631256,-0.2152056886,9.038702126,-31.18327751,5.677925736
2.605481452,-0.3292552797,-0.2115923281,8.906846107,-31.08842713,5.850044802
2.605290774,-0.3308870272,-0.2079160746,8.77159891,-30.99265578,6.019456818
2.60510352,-0.3324649552,-0.2041975683,8.633580817,-30.89659378,6.186473062
2.604921405,-0.3339956507,-0.2004574497,8.49341211,-30.80087143,6.351404813
2.60474614,-0.3354857007,-0.1967163589,8.351713072,-30.70611906,6.514563348
2.604579439,-0.3369416922,-0.1929949363,8.209103985,-30.61296697,6.676259945
2.604423014,-0.3383702123,-0.1893138221,8.066205131,-30.5220455,6.836805882
2.604278578,-0.3397778479,-0.1856936568,7.923636793,-30.43398494,6.996512436
2.604147843,-0.3411711862,-0.1821550806,7.782019253,-30.34941562,7.155690887
2.604032522,-0.3425568141,-0.1787187337,7.641972793,-30.26896784,7.314652511
2.603934329,-0.3439413186,-0.1754052566,7.504117695,-30.19327194,7.473708587
2.603854974,-0.3453312869,-0.1722352895,7.369074243,-30.12295822,7.633170392
2.603796172,-0.3467333058,-0.1692294726,7.237462718,-30.05865699,7.793349205
2.603759635,-0.3481539624,-0.1664084464,7.109903402,-30.00099858,7.954556303
2.603747075,-0.3495998438,-0.1637928511,6.987016578,-29.95061329,8.117102965
2.603811371,-0.3509853992,-0.161283724,6.865521444,-29.90543372,8.278925316
2.603999185,-0.3522287009,-0.1587701301,6.741819717,-29.86289517,8.437857744
2.604302911,-0.3533417706,-0.156254751,6.616055457,-29.82288199,8.594058911
2.60471494,-0.3543366301,-0.1537402684,6.488372725,-29.78527855,8.747687485
2.605227665,-0.3552253009,-0.1512293639,6.358915581,-29.74996921,8.89890213
2.605833477,-0.3560198048,-0.1487247194,6.227828085,-29.71683835,9.047861511
2.60652477,-0.3567321635,-0.1462290163,6.095254299,-29.68577031,9.194724293
2.607293935,-0.3573743987,-0.1437449364,5.961338282,-29.65664947,9.339649142
2.608133364,-0.357958532,-0.1412751613,5.826224095,-29.62936019,9.482794722
2.60903545,-0.3584965852,-0.1388223728,5.690055799,-29.60378684,9.6243197
2.609992584,-0.3590005799,-0.1363892524,5.552977454,-29.57981378,9.764382739
2.61099716,-0.3594825378,-0.1339784819,5.41513312,-29.55732537,9.903142506
2.612041569,-0.3599544806,-0.1315927429,5.276666858,-29.53620598,10.04075766
2.613118203,-0.3604284301,-0.1292347171,5.137722729,-29.51633997,10.17738688
2.614219455,-0.3609164078,-0.1269070862,4.998444793,-29.4976117,10.31318882
2.615337716,-0.3614304355,-0.1246125318,4.85897711,-29.47990555,10.44832215
2.61646538,-0.3619825349,-0.1223537357,4.71946374,-29.46310588,10.58294553
2.617594837,-0.3625847276,-0.1201333794,4.580048746,-29.44709704,10.71721763
2.618718481,-0.3632490354,-0.1179541446,4.440876186,-29.43176341,10.85129711
2.619828703,-0.3639874799,-0.1158187131,4.302090121,-29.41698934,10.98534264
2.620917897,-0.3648120829,-0.1137297664,4.163834612,-29.40265921,11.11951289
2.621978453,-0.365734866,-0.1116899863,4.026253719,-29.38865738,11.25396651
2.623002764,-0.3667678508,-0.1097020544,3.889491503,-29.3748682,11.38886218
2.623983222,-0.3679230592,-0.1077686524,3.753692024,-29.36117605,11.52435855
2.624912221,-0.3692125128,-0.105892462,3.618999343,-29.34746529,11.6606143
2.62578215,-0.3706482332,-0.1040761648,3.48555752,-29.33362029,11.7977881
2.626585404,-0.3722422422,-0.1023224425,3.353510615,-29.3195254,11.93603859
2.627314374,-0.3740065614,-0.1006339768,3.22300269,-29.30506499,12.07552446
2.627961452,-0.3759532126,-0.0990134493,3.094177804,-29.29012344,12.21640436
2.62851903,-0.3780942174,-0.09746354173,2.967180019,-29.27458509,12.35883696
2.628996087,-0.3805350203,-0.09599858186,2.838293189,-29.25884936,12.50374739
2.629409806,-0.3833515981,-0.09462759227,2.704134911,-29.24340413,12.65173619
2.629764887,-0.3865117712,-0.0933452968,2.56534985,-29.22826644,12.80247518
2.630066033,-0.38998336,-0.0921464193,2.422582674,-29.21345335,12.95563619
2.630317943,-0.3937341849,-0.09102568361,2.276478051,-29.19898189,13.11089102
2.63052532,-0.3977320663,-0.08997781358,2.127680647,-29.18486912,13.26791148
2.630692863,-0.4019448246,-0.08899753304,1.97683513,-29.17113209,13.4263694
2.630825274,-0.4063402801,-0.08807956586,1.824586168,-29.15778784,13.58593659
2.630927253,-0.4108862533,-0.08721863587,1.671578426,-29.14485343,13.74628487
2.631003503,-0.4155505645,-0.08640946691,1.518456573,-29.1323459,13.90708604
2.631058723,-0.4203010341,-0.08564678285,1.365865276,-29.12028231,14.06801192
2.631097615,-0.4251054826,-0.08492530751,1.214449202,-29.1086797,14.22873434
2.631124879,-0.4299317302,-0.08423976474,1.064853018,-29.09755511,14.3889251
2.631145217,-0.4347475975,-0.08358487839,0.9177213913,-29.08692561,14.54825601
2.63116333,-0.4395209047,-0.08295537231,0.7736989895,-29.07680823,14.7063989
2.631183919,-0.4442194723,-0.08234597034,0.6334304796,-29.06722003,14.86302558
2.631211684,-0.4488111207,-0.08175139633,0.4975605288,-29.05817805,15.01780787
2.631251326,-0.4532636702,-0.08116637411,0.3667338045,-29.04969935,15.17041757
2.631307548,-0.4575449413,-0.08058562755,0.2415949737,-29.04180097,15.32052651
2.631385048,-0.4616227542,-0.08000388047,0.1227887038,-29.03449996,15.46780649
2.63148853,-0.4654649295,-0.07941585673,0.01095966197,-29.02781337,15.61192934
2.631622692,-0.4690392875,-0.07881628018,-0.09324748454,-29.02175825,15.75256687
2.631792238,-0.4723136486,-0.07819987465,-0.1891880685,-29.01635165,15.8893909
2.632001866,-0.4752558332,-0.07756136399,-0.2762174227,-29.01161061,16.02207323
2.632256279,-0.4778336617,-0.07689547206,-0.3536908799,-29.00755219,16.15028569
2.632560178,-0.4800149544,-0.07619692268,-0.4209637728,-29.00419344,16.27370009
2.632918263,-0.4817675317,-0.07546043972,-0.4773914343,-29.00155139,16.39198824
2.633335235,-0.4830592141,-0.07468074701,-0.522329197,-28.99964311,16.50482196
2.633815795,-0.4838578219,-0.0738525684,-0.5551323939,-28.99848564,16.61187306
2.634364645,-0.4841311755,-0.07297062773,-0.5751563575,-28.99809603,16.71281337
2.635010759,-0.4841310922,-0.07202150063,-0.5878966809,-28.99809775,16.80910896
2.635775917,-0.4841305086,-0.07100016404,-0.5993312763,-28.99810977,16.9024311
2.636654026,-0.4841289248,-0.06991394384,-0.6095389558,-28.99814241,16.99275938
2.637638994,-0.4841258403,-0.0687701659,-0.6185985312,-28.99820598,17.08007339
2.638724728,-0.4841207552,-0.06757615608,-0.6265888146,-28.99831078,17.16435272
2.639905137,-0.4841131692,-0.06633924025,-0.6335886178,-28.99846711,17.24557696
2.641174127,-0.4841025822,-0.06506674429,-0.6396767528,-28.9986853,17.32372571
2.642525607,-0.4840884939,-0.06376599406,-0.6449320317,-28.99897564,17.39877855
2.643953483,-0.4840704043,-0.06244431543,-0.6494332663,-28.99934844,17.47071507
2.645451664,-0.484047813,-0.06110903427,-0.6532592685,-28.99981402,17.53951487
2.647014058,-0.48402022,-0.05976747644,-0.6564888504,-29.00038267,17.60515753
2.64863457,-0.4839871251,-0.05842696782,-0.6592008239,-29.00106471,17.66762264
2.650307111,-0.483948028,-0.05709483428,-0.661474001,-29.00187045,17.7268898
2.652025586,-0.4839024287,-0.05577840167,-0.6633871936,-29.00281019,17.7829386
2.653783904,-0.483849827,-0.05448499588,-0.6650192136,-29.00389424,17.83574862
2.655575972,-0.4837897226,-0.05322194277,-0.666448873,-29.00513292,17.88529946
2.657395698,-0.4837216154,-0.05199656821,-0.6677549838,-29.00653651,17.93157071
2.65923699,-0.4836450052,-0.05081619807,-0.669016358,-29.00811535,17.97454195
2.661093754,-0.4835593919,-0.04968815821,-0.6703118074,-29.00987972,18.01419278
2.662959899,-0.4834642752,-0.04861977451,-0.671720144,-29.01183995,18.05050278
2.664829333,-0.4833591551,-0.04761837283,-0.6733201798,-29.01400633,18.08345156
2.666695962,-0.4832435312,-0.04669127904,-0.6751907267,-29.01638919,18.1130187
2.668553695,-0.4831169035,-0.04584581902,-0.6774105968,-29.01899881,18.13918378
2.670396439,-0.4829787718,-0.04508931862,-0.6800586018,-29.02184552,18.16192641
2.672218101,-0.4828286358,-0.04442910372,-0.6832135539,-29.02493962,18.18122616
2.67401259,-0.4826659955,-0.04387250019,-0.6869542649,-29.02829142,18.19706264
2.675773813,-0.4824903507,-0.0434268339,-0.6913595468,-29.03191123,18.20941542
2.677495677,-0.482301201,-0.04309943071,-0.6965082116,-29.03580935,18.21826411
2.679172091,-0.4820980465,-0.04289761649,-0.7024790711,-29.03999609,18.22358829
2.680796961,-0.4818803869,-0.04282871711,-0.7093509375,-29.04448176,18.22536755
2.682418826,-0.4815068,-0.04308456913,-0.7172175262,-29.05675451,18.22098889
2.684087092,-0.4808500386,-0.04383150324,-0.726061791,-29.08363233,18.20811979
2.685796969,-0.4799308654,-0.04503858654,-0.7357964012,-29.12412034,18.1871606
2.687543666,-0.478770043,-0.0466748861,-0.7463340259,-29.17722364,18.15851165
2.689322393,-0.4773883342,-0.04870946902,-0.7575873345,-29.24194732,18.1225733
2.69112836,-0.4758065015,-0.05111140238,-0.7694689961,-29.31729649,18.07974588
2.692956776,-0.4740453076,-0.05384975327,-0.78189168,-29.40227626,18.03042973
2.694802852,-0.4721255151,-0.05689358877,-0.7947680553,-29.49589173,17.97502519
2.696661796,-0.4700678868,-0.06021197598,-0.8080107914,-29.597148,17.91393261
2.698528819,-0.4678931852,-0.06377398197,-0.8215325575,-29.70505017,17.84755232
2.70039913,-0.4656221729,-0.06754867384,-0.8352460227,-29.81860335,17.77628467
2.702267939,-0.4632756127,-0.07150511867,-0.8490638563,-29.93681264,17.70053
2.704130456,-0.4608742672,-0.07561238355,-0.8628987276,-30.05868314,17.62068865
2.70598189,-0.4584388991,-0.07983953557,-0.8766633057,-30.18321996,17.53716096
2.707817451,-0.4559902709,-0.08415564181,-0.89027026,-30.3094282,17.45034727
2.70963235,-0.4535491453,-0.08852976936,-0.9036322595,-30.43631296,17.36064793
2.711421794,-0.451136285,-0.0929309853,-0.9166619736,-30.56287934,17.26846327
2.713180995,-0.4487724527,-0.09732835673,-0.9292720715,-30.68813246,17.17419364
2.714905161,-0.4464784109,-0.1016909507,-0.9413752224,-30.81107741,17.07823938
2.716589504,-0.4442749223,-0.1059878344,-0.9528840955,-30.93071929,16.98100082
2.718229231,-0.4421827496,-0.1101880748,-0.9637113601,-31.04606321,16.88287832
2.719819554,-0.4402226554,-0.114260739,-0.9737696853,-31.15611427,16.7842722
2.721355681,-0.4384154024,-0.1181748941,-0.9829717405,-31.25987757,16.68558282
2.722832823,-0.4367817532,-0.1218996073,-0.9912301948,-31.35635822,16.58721052
2.724246188,-0.4353424704,-0.1254039455,-0.9984577176,-31.44456133,16.48955563
2.725590988,-0.4341183168,-0.1286569759,-1.004566978,-31.52349198,16.3930185
2.726862431,-0.4331300549,-0.1316277656,-1.009470645,-31.59215529,16.29799946
2.728055728,-0.4323984474,-0.1342853816,-1.013081388,-31.64955636,16.20489886
2.729166087,-0.431944257,-0.1365988911,-1.015311877,-31.69470029,16.11411705
2.730188719,-0.4317882462,-0.1385373611,-1.01607478,-31.72659219,16.02605435
2.731165361,-0.4318214992,-0.1402706889,-1.009687348,-31.75111318,15.93986189
2.7321406,-0.4319197634,-0.1419890707,-0.9908111601,-31.77481688,15.85439082
2.733113925,-0.4320807972,-0.1436920214,-0.95987538,-31.79771714,15.76959153
2.734084821,-0.4323023588,-0.1453790559,-0.9173091702,-31.81982781,15.68541442
2.735052776,-0.4325822064,-0.1470496894,-0.8635416935,-31.84116275,15.60180991
2.736017275,-0.4329180982,-0.1487034369,-0.7990021129,-31.86173582,15.51872838
2.736977807,-0.4333077925,-0.1503398133,-0.7241195912,-31.88156085,15.43612025
2.737933857,-0.4337490476,-0.1519583337,-0.6393232914,-31.90065172,15.3539359
